MARKET: Bitcoin Up or Down - December 12, 9:30AM-9:45AM ET
RESOLUTION: YES
TRADES: 707
TIME RANGE: 2025-12-12 09:30:20 to 2025-12-12 09:41:20
PRICE RANGE: 2.00 - 99.00

--- Position at resolution ---
Remaining YES shares: 4085.34
Remaining NO shares:  4043.87
Final value: $ 4085.34
Total spent (net exposure): $ 4032.10
FINAL PNL: $ 53.23

--- Buy/Sell totals ---
YES buys:  4085.34 sh / $ 2713.01
YES sells: 0.00 sh / $ 0.00
NO buys:   4043.87 sh / $ 1319.09
NO sells:  0.00 sh / $ 0.00

--- Cumulative buys ---
YES cumulative: 4085.34 sh / $ 2713.01
NO cumulative:  4043.87 sh / $ 1319.09

--- Exposure peaks (trade index: earliest → latest) ---
YES dollar peak: $ 2713.01 at trade #707
NO dollar peak:  $ 1319.09 at trade #703
YES share peak:  4085.34 sh at trade #707
NO share peak:   4043.87 sh at trade #703

--- Final exposure ---
YES exposure: $ 2713.01 | 4085.34 sh
NO exposure:  $ 1319.09 | 4043.87 sh
NET exposure: $ 4032.10 | 8129.20 sh

--- Trades (Sorted by Timestamp) ---
Idx | Time                | Type | Side | Price(c) |   Shares   |    Cost($)
540 | 2025-12-12 09:35:18 | Buy  | Down |    24.00 |      19.70 | $      4.73
541 | 2025-12-12 09:35:22 | Buy  | Up   |    73.00 |      13.00 | $      9.49
542 | 2025-12-12 09:35:24 | Buy  | Up   |    75.00 |      15.00 | $     11.25
543 | 2025-12-12 09:35:24 | Buy  | Up   |    74.00 |       8.00 | $      5.92
544 | 2025-12-12 09:35:24 | Buy  | Up   |    74.00 |       8.00 | $      5.92
545 | 2025-12-12 09:35:24 | Buy  | Up   |    75.00 |       4.00 | $      3.00
546 | 2025-12-12 09:35:26 | Buy  | Down |    23.00 |       2.00 | $      0.46
547 | 2025-12-12 09:35:26 | Buy  | Down |    23.00 |       6.16 | $      1.42
548 | 2025-12-12 09:35:28 | Buy  | Up   |    75.00 |      20.00 | $     15.00
549 | 2025-12-12 09:35:28 | Buy  | Down |    23.00 |      19.00 | $      4.37
550 | 2025-12-12 09:35:30 | Buy  | Down |    26.97 |      20.00 | $      5.39
551 | 2025-12-12 09:35:32 | Buy  | Up   |    72.00 |      20.00 | $     14.40
552 | 2025-12-12 09:35:32 | Buy  | Down |    26.00 |      20.00 | $      5.20
553 | 2025-12-12 09:35:34 | Buy  | Up   |    74.00 |       4.27 | $      3.16
554 | 2025-12-12 09:35:34 | Buy  | Up   |    74.00 |       4.27 | $      3.16
555 | 2025-12-12 09:35:34 | Buy  | Up   |    74.00 |       4.27 | $      3.16
556 | 2025-12-12 09:35:34 | Buy  | Up   |    75.00 |       5.00 | $      3.75
557 | 2025-12-12 09:35:36 | Buy  | Down |    25.00 |      20.00 | $      5.00
558 | 2025-12-12 09:35:38 | Buy  | Down |    25.00 |      20.00 | $      5.00
559 | 2025-12-12 09:35:42 | Buy  | Up   |    76.00 |       3.67 | $      2.79
560 | 2025-12-12 09:35:44 | Buy  | Up   |    77.00 |      15.00 | $     11.55
561 | 2025-12-12 09:35:44 | Buy  | Up   |    78.00 |       5.00 | $      3.90
562 | 2025-12-12 09:35:44 | Buy  | Up   |    77.00 |      20.00 | $     15.40
563 | 2025-12-12 09:35:44 | Buy  | Up   |    76.00 |       0.14 | $      0.10
564 | 2025-12-12 09:35:44 | Buy  | Up   |    78.00 |       6.55 | $      5.11
565 | 2025-12-12 09:35:44 | Buy  | Up   |    77.00 |       5.00 | $      3.85
566 | 2025-12-12 09:35:44 | Buy  | Up   |    76.00 |       4.03 | $      3.06
567 | 2025-12-12 09:35:44 | Buy  | Up   |    76.00 |      12.29 | $      9.34
568 | 2025-12-12 09:35:44 | Buy  | Up   |    76.00 |      20.00 | $     15.20
569 | 2025-12-12 09:35:44 | Buy  | Up   |    78.00 |       5.00 | $      3.90
570 | 2025-12-12 09:35:46 | Buy  | Down |    22.00 |       5.43 | $      1.19
571 | 2025-12-12 09:35:46 | Buy  | Up   |    78.00 |      20.00 | $     15.60
572 | 2025-12-12 09:35:46 | Buy  | Up   |    78.00 |      20.00 | $     15.60
573 | 2025-12-12 09:35:46 | Buy  | Down |    22.00 |      16.00 | $      3.52
574 | 2025-12-12 09:35:46 | Buy  | Up   |    78.00 |       3.45 | $      2.69
575 | 2025-12-12 09:35:48 | Buy  | Down |    22.00 |       7.51 | $      1.65
576 | 2025-12-12 09:35:48 | Buy  | Up   |    76.00 |       9.17 | $      6.97
577 | 2025-12-12 09:35:48 | Buy  | Down |    22.00 |       4.00 | $      0.88
578 | 2025-12-12 09:35:48 | Buy  | Down |    22.00 |      20.00 | $      4.40
579 | 2025-12-12 09:35:50 | Buy  | Up   |    76.00 |       5.00 | $      3.80
580 | 2025-12-12 09:35:50 | Buy  | Up   |    76.00 |       3.00 | $      2.28
581 | 2025-12-12 09:35:52 | Buy  | Up   |    76.00 |       6.25 | $      4.75
582 | 2025-12-12 09:35:52 | Buy  | Up   |    76.00 |      20.00 | $     15.20
583 | 2025-12-12 09:35:52 | Buy  | Up   |    76.00 |      12.00 | $      9.12
584 | 2025-12-12 09:35:56 | Buy  | Down |    20.00 |       1.39 | $      0.28
585 | 2025-12-12 09:35:56 | Buy  | Down |    20.00 |       8.22 | $      1.64
586 | 2025-12-12 09:35:56 | Buy  | Down |    20.00 |       1.39 | $      0.28
587 | 2025-12-12 09:35:56 | Buy  | Down |    22.00 |       5.00 | $      1.10
588 | 2025-12-12 09:35:56 | Buy  | Down |    20.00 |       9.00 | $      1.80
589 | 2025-12-12 09:35:56 | Buy  | Down |    20.00 |       6.78 | $      1.36
590 | 2025-12-12 09:35:58 | Buy  | Up   |    77.00 |      20.00 | $     15.40
591 | 2025-12-12 09:35:58 | Buy  | Up   |    78.00 |      20.00 | $     15.60
592 | 2025-12-12 09:35:58 | Buy  | Down |    22.00 |       1.42 | $      0.31
593 | 2025-12-12 09:35:58 | Buy  | Up   |    77.00 |      20.00 | $     15.40
594 | 2025-12-12 09:36:00 | Buy  | Down |    22.00 |       1.42 | $      0.31
595 | 2025-12-12 09:36:00 | Buy  | Down |    22.00 |       1.42 | $      0.31
596 | 2025-12-12 09:36:02 | Buy  | Down |    21.00 |       1.41 | $      0.30
597 | 2025-12-12 09:36:04 | Buy  | Down |    21.00 |       0.71 | $      0.15
598 | 2025-12-12 09:36:04 | Buy  | Down |    21.00 |      20.00 | $      4.20
599 | 2025-12-12 09:36:04 | Buy  | Down |    21.00 |      17.88 | $      3.75
600 | 2025-12-12 09:36:04 | Buy  | Down |    21.00 |      20.00 | $      4.20
601 | 2025-12-12 09:36:04 | Buy  | Down |    21.00 |      20.00 | $      4.20
602 | 2025-12-12 09:36:04 | Buy  | Down |    21.00 |       0.70 | $      0.15
603 | 2025-12-12 09:36:06 | Buy  | Down |    21.00 |       1.84 | $      0.39
604 | 2025-12-12 09:36:08 | Buy  | Down |    22.00 |       5.60 | $      1.23
605 | 2025-12-12 09:36:08 | Buy  | Down |    22.00 |       7.18 | $      1.58
606 | 2025-12-12 09:36:08 | Buy  | Down |    22.00 |       2.43 | $      0.53
607 | 2025-12-12 09:36:08 | Buy  | Down |    22.00 |       7.18 | $      1.58
608 | 2025-12-12 09:36:08 | Buy  | Down |    20.00 |       1.00 | $      0.20
609 | 2025-12-12 09:36:08 | Buy  | Down |    22.00 |       7.14 | $      1.57
610 | 2025-12-12 09:36:08 | Buy  | Down |    22.00 |       0.04 | $      0.01
611 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |       5.05 | $      3.94
612 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |       6.82 | $      5.32
613 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |       5.15 | $      4.02
614 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |       5.05 | $      3.94
615 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |      11.58 | $      9.03
616 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |       5.05 | $      3.94
617 | 2025-12-12 09:36:10 | Buy  | Up   |    78.00 |       4.85 | $      3.78
618 | 2025-12-12 09:36:12 | Buy  | Down |    21.00 |       6.00 | $      1.26
619 | 2025-12-12 09:36:12 | Buy  | Down |    21.00 |      20.00 | $      4.20
620 | 2025-12-12 09:36:12 | Buy  | Down |    21.00 |      20.00 | $      4.20
621 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       5.05 | $      3.94
622 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       5.05 | $      3.94
623 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       5.05 | $      3.94
624 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       5.05 | $      3.94
625 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       0.20 | $      0.15
626 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       5.05 | $      3.94
627 | 2025-12-12 09:36:14 | Buy  | Up   |    78.00 |       4.85 | $      3.78
628 | 2025-12-12 09:36:16 | Buy  | Up   |    78.00 |       5.05 | $      3.94
629 | 2025-12-12 09:36:18 | Buy  | Up   |    81.00 |       4.69 | $      3.80
630 | 2025-12-12 09:36:20 | Buy  | Down |    17.00 |       5.00 | $      0.85
631 | 2025-12-12 09:36:20 | Buy  | Up   |    83.00 |       5.00 | $      4.15
632 | 2025-12-12 09:36:20 | Buy  | Down |    17.00 |       8.00 | $      1.36
633 | 2025-12-12 09:36:22 | Buy  | Up   |    82.00 |      20.00 | $     16.40
634 | 2025-12-12 09:36:22 | Buy  | Up   |    82.00 |      20.00 | $     16.40
635 | 2025-12-12 09:36:22 | Buy  | Up   |    83.00 |      15.00 | $     12.45
636 | 2025-12-12 09:36:22 | Buy  | Up   |    83.00 |      20.00 | $     16.60
637 | 2025-12-12 09:36:24 | Buy  | Down |    13.00 |       5.00 | $      0.65
638 | 2025-12-12 09:36:24 | Buy  | Down |    13.00 |       2.00 | $      0.26
639 | 2025-12-12 09:36:26 | Buy  | Down |    13.00 |       6.86 | $      0.89
640 | 2025-12-12 09:36:26 | Buy  | Down |    13.00 |       6.14 | $      0.80
641 | 2025-12-12 09:36:26 | Buy  | Down |    13.00 |       8.14 | $      1.06
642 | 2025-12-12 09:36:38 | Buy  | Up   |    90.00 |      13.46 | $     12.11
643 | 2025-12-12 09:36:38 | Buy  | Up   |    90.00 |       6.54 | $      5.89
644 | 2025-12-12 09:36:42 | Buy  | Down |     9.00 |      20.00 | $      1.80
645 | 2025-12-12 09:36:42 | Buy  | Down |     8.00 |       7.42 | $      0.59
646 | 2025-12-12 09:36:42 | Buy  | Down |     8.00 |       8.43 | $      0.67
647 | 2025-12-12 09:36:42 | Buy  | Down |     8.00 |      12.58 | $      1.01
648 | 2025-12-12 09:36:42 | Buy  | Down |     8.00 |       9.14 | $      0.73
649 | 2025-12-12 09:36:42 | Buy  | Down |     8.00 |      20.00 | $      1.60
650 | 2025-12-12 09:36:42 | Buy  | Down |     8.00 |       2.42 | $      0.19
651 | 2025-12-12 09:36:46 | Buy  | Down |     8.00 |      20.00 | $      1.60
652 | 2025-12-12 09:36:46 | Buy  | Down |     8.00 |      20.00 | $      1.60
653 | 2025-12-12 09:36:46 | Buy  | Up   |    91.00 |      20.00 | $     18.20
654 | 2025-12-12 09:36:46 | Buy  | Up   |    91.00 |      20.00 | $     18.20
655 | 2025-12-12 09:36:46 | Buy  | Up   |    91.00 |      20.00 | $     18.20
656 | 2025-12-12 09:36:50 | Buy  | Up   |    90.00 |       9.00 | $      8.10
657 | 2025-12-12 09:36:50 | Buy  | Up   |    90.00 |       6.00 | $      5.40
658 | 2025-12-12 09:36:50 | Buy  | Up   |    90.00 |      11.10 | $      9.99
659 | 2025-12-12 09:36:50 | Buy  | Down |     8.00 |      13.00 | $      1.04
660 | 2025-12-12 09:36:50 | Buy  | Up   |    90.00 |       8.80 | $      7.92
661 | 2025-12-12 09:36:50 | Buy  | Up   |    90.00 |       5.00 | $      4.50
662 | 2025-12-12 09:36:50 | Buy  | Up   |    90.00 |       0.10 | $      0.09
663 | 2025-12-12 09:36:52 | Buy  | Up   |    90.00 |      20.00 | $     18.00
664 | 2025-12-12 09:36:52 | Buy  | Up   |    90.00 |      20.00 | $     18.00
665 | 2025-12-12 09:36:52 | Buy  | Up   |    91.00 |      20.00 | $     18.20
666 | 2025-12-12 09:36:52 | Buy  | Up   |    90.00 |      20.00 | $     18.00
667 | 2025-12-12 09:36:52 | Buy  | Up   |    91.00 |      20.00 | $     18.20
668 | 2025-12-12 09:36:52 | Buy  | Down |     8.00 |       1.21 | $      0.10
669 | 2025-12-12 09:36:54 | Buy  | Down |     7.00 |      20.00 | $      1.40
670 | 2025-12-12 09:36:54 | Buy  | Down |     8.00 |      20.00 | $      1.60
671 | 2025-12-12 09:36:54 | Buy  | Down |     8.00 |      20.00 | $      1.60
672 | 2025-12-12 09:36:54 | Buy  | Down |     7.00 |      20.00 | $      1.40
673 | 2025-12-12 09:36:54 | Buy  | Down |     8.00 |      18.79 | $      1.50
674 | 2025-12-12 09:36:54 | Buy  | Down |     7.00 |      20.00 | $      1.40
675 | 2025-12-12 09:36:54 | Buy  | Down |     7.00 |      20.00 | $      1.40
676 | 2025-12-12 09:36:56 | Buy  | Up   |    91.00 |      20.00 | $     18.20
677 | 2025-12-12 09:37:06 | Buy  | Down |     9.00 |       5.08 | $      0.46
678 | 2025-12-12 09:37:06 | Buy  | Down |     9.00 |       5.00 | $      0.45
679 | 2025-12-12 09:37:06 | Buy  | Down |     9.00 |       3.00 | $      0.27
680 | 2025-12-12 09:37:08 | Buy  | Down |     8.00 |      20.00 | $      1.60
681 | 2025-12-12 09:37:08 | Buy  | Down |     8.00 |      20.00 | $      1.60
682 | 2025-12-12 09:37:08 | Buy  | Up   |    89.00 |       8.74 | $      7.78
683 | 2025-12-12 09:37:08 | Buy  | Down |     8.00 |      20.00 | $      1.60
684 | 2025-12-12 09:37:08 | Buy  | Down |     8.00 |      20.00 | $      1.60
685 | 2025-12-12 09:37:08 | Buy  | Down |     8.00 |      20.00 | $      1.60
686 | 2025-12-12 09:37:48 | Buy  | Up   |    96.00 |      19.00 | $     18.24
687 | 2025-12-12 09:37:48 | Buy  | Up   |    96.00 |       2.00 | $      1.92
688 | 2025-12-12 09:37:48 | Buy  | Up   |    96.00 |      19.00 | $     18.24
689 | 2025-12-12 09:38:02 | Buy  | Up   |    95.00 |      19.00 | $     18.05
690 | 2025-12-12 09:39:26 | Buy  | Up   |    99.00 |       1.25 | $      1.24
691 | 2025-12-12 09:39:28 | Buy  | Up   |    99.00 |      16.22 | $     16.06
692 | 2025-12-12 09:39:28 | Buy  | Up   |    99.00 |       0.53 | $      0.52
693 | 2025-12-12 09:39:42 | Buy  | Up   |    99.00 |      18.00 | $     17.82
694 | 2025-12-12 09:40:08 | Buy  | Down |     2.00 |      18.00 | $      0.36
695 | 2025-12-12 09:40:16 | Buy  | Up   |    97.00 |      18.00 | $     17.46
696 | 2025-12-12 09:40:16 | Buy  | Up   |    97.00 |      13.67 | $     13.26
697 | 2025-12-12 09:40:18 | Buy  | Up   |    97.00 |      18.00 | $     17.46
698 | 2025-12-12 09:40:18 | Buy  | Up   |    97.00 |       4.33 | $      4.20
699 | 2025-12-12 09:40:30 | Buy  | Down |     3.00 |       6.19 | $      0.19
700 | 2025-12-12 09:40:30 | Buy  | Down |     3.00 |       9.81 | $      0.29
701 | 2025-12-12 09:40:30 | Buy  | Down |     3.00 |      10.81 | $      0.32
702 | 2025-12-12 09:41:16 | Buy  | Down |     2.00 |      10.00 | $      0.20
703 | 2025-12-12 09:41:20 | Buy  | Down |     2.00 |      16.00 | $      0.32
704 | 2025-12-12 09:41:20 | Buy  | Up   |    96.00 |      16.00 | $     15.36
705 | 2025-12-12 09:41:20 | Buy  | Up   |    96.00 |      16.00 | $     15.36
706 | 2025-12-12 09:41:20 | Buy  | Up   |    96.00 |      16.00 | $     15.36
707 | 2025-12-12 09:41:20 | Buy  | Up   |    96.00 |      16.00 | $     15.36
