MARKET: Bitcoin Up or Down - December 12, 10:30AM-10:45AM ET
RESOLUTION: NO
TRADES: 835
TIME RANGE: 2025-12-12 10:30:18 to 2025-12-12 10:39:54
PRICE RANGE: 9.00 - 89.00

--- Position at resolution ---
Remaining YES shares: 5091.71
Remaining NO shares:  5122.17
Final value: $ 5122.17
Total spent (net exposure): $ 5050.25
FINAL PNL: $ 71.92

--- Buy/Sell totals ---
YES buys:  5091.71 sh / $ 1719.65
YES sells: 0.00 sh / $ 0.00
NO buys:   5122.17 sh / $ 3330.60
NO sells:  0.00 sh / $ 0.00

--- Cumulative buys ---
YES cumulative: 5091.71 sh / $ 1719.65
NO cumulative:  5122.17 sh / $ 3330.60

--- Exposure peaks (trade index: earliest → latest) ---
YES dollar peak: $ 1719.65 at trade #831
NO dollar peak:  $ 3330.60 at trade #835
YES share peak:  5091.71 sh at trade #831
NO share peak:   5122.17 sh at trade #835

--- Final exposure ---
YES exposure: $ 1719.65 | 5091.71 sh
NO exposure:  $ 3330.60 | 5122.17 sh
NET exposure: $ 5050.25 | 10213.88 sh

--- Trades (Sorted by Timestamp) ---
Idx | Time                | Type | Side | Price(c) |   Shares   |    Cost($)
585 | 2025-12-12 10:35:38 | Buy  | Up   |    21.00 |       4.38 | $      0.92
586 | 2025-12-12 10:35:38 | Buy  | Down |    77.00 |      14.00 | $     10.78
587 | 2025-12-12 10:35:42 | Buy  | Up   |    18.00 |       4.12 | $      0.74
588 | 2025-12-12 10:35:42 | Buy  | Up   |    18.00 |       4.64 | $      0.84
589 | 2025-12-12 10:35:42 | Buy  | Up   |    18.00 |      19.75 | $      3.55
590 | 2025-12-12 10:35:44 | Buy  | Up   |    18.00 |       0.24 | $      0.04
591 | 2025-12-12 10:35:44 | Buy  | Up   |    18.00 |       1.52 | $      0.27
592 | 2025-12-12 10:35:44 | Buy  | Up   |    16.00 |       7.00 | $      1.12
593 | 2025-12-12 10:35:44 | Buy  | Up   |    18.00 |       5.00 | $      0.90
594 | 2025-12-12 10:35:44 | Buy  | Up   |    18.00 |      10.35 | $      1.86
595 | 2025-12-12 10:35:46 | Buy  | Down |    81.00 |      12.82 | $     10.38
596 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |      20.00 | $      3.20
597 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |      20.00 | $      3.20
598 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |      20.00 | $      3.20
599 | 2025-12-12 10:35:48 | Buy  | Down |    81.00 |       7.18 | $      5.82
600 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |       1.46 | $      0.23
601 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |      20.00 | $      3.20
602 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |      20.00 | $      3.20
603 | 2025-12-12 10:35:48 | Buy  | Up   |    16.00 |      20.00 | $      3.20
604 | 2025-12-12 10:35:50 | Buy  | Down |    82.00 |      11.11 | $      9.11
605 | 2025-12-12 10:35:50 | Buy  | Down |    82.00 |       5.56 | $      4.56
606 | 2025-12-12 10:35:50 | Buy  | Up   |    16.00 |       8.00 | $      1.28
607 | 2025-12-12 10:35:52 | Buy  | Down |    82.00 |      20.00 | $     16.40
608 | 2025-12-12 10:35:56 | Buy  | Down |    83.00 |      10.59 | $      8.79
609 | 2025-12-12 10:35:56 | Buy  | Down |    83.00 |       1.18 | $      0.98
610 | 2025-12-12 10:36:00 | Buy  | Down |    83.00 |       5.88 | $      4.88
611 | 2025-12-12 10:36:00 | Buy  | Up   |    14.00 |       2.35 | $      0.33
612 | 2025-12-12 10:36:00 | Buy  | Down |    83.00 |      12.00 | $      9.96
613 | 2025-12-12 10:36:02 | Buy  | Up   |    14.00 |      20.00 | $      2.80
614 | 2025-12-12 10:36:02 | Buy  | Up   |    14.00 |      20.00 | $      2.80
615 | 2025-12-12 10:36:02 | Buy  | Down |    84.00 |       6.25 | $      5.25
616 | 2025-12-12 10:36:02 | Buy  | Down |    84.00 |       3.33 | $      2.80
617 | 2025-12-12 10:36:02 | Buy  | Down |    84.00 |       6.56 | $      5.51
618 | 2025-12-12 10:36:02 | Buy  | Down |    84.00 |      10.00 | $      8.40
619 | 2025-12-12 10:36:04 | Buy  | Up   |    13.00 |      20.00 | $      2.60
620 | 2025-12-12 10:36:04 | Buy  | Up   |    13.00 |      20.00 | $      2.60
621 | 2025-12-12 10:36:04 | Buy  | Up   |    13.00 |      20.00 | $      2.60
622 | 2025-12-12 10:36:04 | Buy  | Up   |    14.00 |       1.29 | $      0.18
623 | 2025-12-12 10:36:04 | Buy  | Up   |    14.00 |       4.00 | $      0.56
624 | 2025-12-12 10:36:06 | Buy  | Up   |    12.00 |      10.00 | $      1.20
625 | 2025-12-12 10:36:06 | Buy  | Up   |    13.00 |      20.00 | $      2.60
626 | 2025-12-12 10:36:08 | Buy  | Down |    87.00 |      14.00 | $     12.18
627 | 2025-12-12 10:36:10 | Buy  | Down |    88.00 |      10.00 | $      8.80
628 | 2025-12-12 10:36:12 | Buy  | Up   |     9.00 |      13.71 | $      1.23
629 | 2025-12-12 10:36:12 | Buy  | Down |    89.00 |      20.00 | $     17.80
630 | 2025-12-12 10:36:12 | Buy  | Up   |     9.00 |       6.00 | $      0.54
631 | 2025-12-12 10:36:12 | Buy  | Down |    89.00 |      20.00 | $     17.80
632 | 2025-12-12 10:36:12 | Buy  | Down |    89.00 |       4.80 | $      4.27
633 | 2025-12-12 10:36:14 | Buy  | Down |    88.00 |       5.84 | $      5.14
634 | 2025-12-12 10:36:14 | Buy  | Up   |     9.00 |      20.00 | $      1.80
635 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
636 | 2025-12-12 10:36:18 | Buy  | Up   |    12.00 |      20.00 | $      2.40
637 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
638 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
639 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
640 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
641 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
642 | 2025-12-12 10:36:18 | Buy  | Down |    86.00 |      20.00 | $     17.20
643 | 2025-12-12 10:36:22 | Buy  | Down |    87.00 |       1.80 | $      1.57
644 | 2025-12-12 10:36:22 | Buy  | Up   |    12.00 |      20.00 | $      2.40
645 | 2025-12-12 10:36:22 | Buy  | Up   |    12.00 |      10.00 | $      1.20
646 | 2025-12-12 10:36:24 | Buy  | Up   |    10.00 |       0.33 | $      0.03
647 | 2025-12-12 10:36:26 | Buy  | Up   |    12.00 |       7.16 | $      0.86
648 | 2025-12-12 10:36:26 | Buy  | Down |    86.00 |      20.00 | $     17.20
649 | 2025-12-12 10:36:26 | Buy  | Up   |    11.00 |      20.00 | $      2.20
650 | 2025-12-12 10:36:26 | Buy  | Up   |    11.00 |      20.00 | $      2.20
651 | 2025-12-12 10:36:26 | Buy  | Up   |    14.00 |      19.56 | $      2.74
652 | 2025-12-12 10:36:26 | Buy  | Up   |    11.00 |      20.00 | $      2.20
653 | 2025-12-12 10:36:28 | Buy  | Up   |    13.00 |      20.00 | $      2.60
654 | 2025-12-12 10:36:30 | Buy  | Down |    85.00 |      20.00 | $     17.00
655 | 2025-12-12 10:36:30 | Buy  | Down |    85.00 |      20.00 | $     17.00
656 | 2025-12-12 10:36:32 | Buy  | Down |    87.00 |      20.00 | $     17.40
657 | 2025-12-12 10:36:32 | Buy  | Down |    87.00 |      20.00 | $     17.40
658 | 2025-12-12 10:36:34 | Buy  | Down |    84.00 |      10.00 | $      8.40
659 | 2025-12-12 10:36:36 | Buy  | Up   |    16.00 |      20.00 | $      3.20
660 | 2025-12-12 10:36:36 | Buy  | Up   |    16.00 |      20.00 | $      3.20
661 | 2025-12-12 10:36:38 | Buy  | Up   |    15.00 |       3.59 | $      0.54
662 | 2025-12-12 10:36:38 | Buy  | Up   |    15.00 |      20.00 | $      3.00
663 | 2025-12-12 10:36:38 | Buy  | Up   |    15.00 |      16.41 | $      2.46
664 | 2025-12-12 10:36:42 | Buy  | Down |    81.00 |      10.00 | $      8.10
665 | 2025-12-12 10:36:44 | Buy  | Down |    83.00 |      20.00 | $     16.60
666 | 2025-12-12 10:36:44 | Buy  | Down |    83.00 |       1.75 | $      1.45
667 | 2025-12-12 10:36:46 | Buy  | Down |    83.00 |      20.00 | $     16.60
668 | 2025-12-12 10:36:46 | Buy  | Down |    83.00 |      20.00 | $     16.60
669 | 2025-12-12 10:36:46 | Buy  | Down |    83.00 |      20.00 | $     16.60
670 | 2025-12-12 10:36:48 | Buy  | Up   |    17.00 |       4.10 | $      0.70
671 | 2025-12-12 10:36:48 | Buy  | Up   |    17.00 |       6.00 | $      1.02
672 | 2025-12-12 10:36:48 | Buy  | Up   |    17.00 |      20.00 | $      3.40
673 | 2025-12-12 10:36:48 | Buy  | Up   |    17.00 |      20.00 | $      3.40
674 | 2025-12-12 10:36:58 | Buy  | Up   |    17.00 |       7.08 | $      1.20
675 | 2025-12-12 10:37:00 | Buy  | Up   |    16.00 |       1.70 | $      0.27
676 | 2025-12-12 10:37:00 | Buy  | Up   |    16.00 |      10.48 | $      1.68
677 | 2025-12-12 10:37:02 | Buy  | Up   |    16.00 |       5.00 | $      0.80
678 | 2025-12-12 10:37:04 | Buy  | Down |    81.00 |       6.00 | $      4.86
679 | 2025-12-12 10:37:04 | Buy  | Down |    81.00 |      14.00 | $     11.34
680 | 2025-12-12 10:37:04 | Buy  | Down |    81.00 |      20.00 | $     16.20
681 | 2025-12-12 10:37:06 | Buy  | Down |    84.00 |       7.04 | $      5.91
682 | 2025-12-12 10:37:06 | Buy  | Up   |    15.00 |      10.00 | $      1.50
683 | 2025-12-12 10:37:06 | Buy  | Down |    84.00 |       2.49 | $      2.09
684 | 2025-12-12 10:37:06 | Buy  | Down |    84.00 |      17.51 | $     14.71
685 | 2025-12-12 10:37:06 | Buy  | Down |    84.00 |      20.00 | $     16.80
686 | 2025-12-12 10:37:06 | Buy  | Down |    84.00 |      20.00 | $     16.80
687 | 2025-12-12 10:37:06 | Buy  | Down |    84.00 |       2.49 | $      2.09
688 | 2025-12-12 10:37:08 | Buy  | Up   |    15.00 |       5.00 | $      0.75
689 | 2025-12-12 10:37:10 | Buy  | Down |    84.00 |      20.00 | $     16.80
690 | 2025-12-12 10:37:10 | Buy  | Down |    83.00 |      20.00 | $     16.60
691 | 2025-12-12 10:37:12 | Buy  | Up   |    15.00 |       5.00 | $      0.75
692 | 2025-12-12 10:37:12 | Buy  | Down |    84.00 |      19.00 | $     15.96
693 | 2025-12-12 10:37:14 | Buy  | Up   |    18.00 |      20.00 | $      3.60
694 | 2025-12-12 10:37:14 | Buy  | Up   |    17.00 |       8.92 | $      1.52
695 | 2025-12-12 10:37:14 | Buy  | Up   |    17.00 |       4.34 | $      0.74
696 | 2025-12-12 10:37:14 | Buy  | Up   |    17.00 |       8.00 | $      1.36
697 | 2025-12-12 10:37:16 | Buy  | Up   |    19.00 |       5.00 | $      0.95
698 | 2025-12-12 10:37:16 | Buy  | Down |    80.00 |       7.00 | $      5.60
699 | 2025-12-12 10:37:18 | Buy  | Down |    80.00 |      10.00 | $      8.00
700 | 2025-12-12 10:37:20 | Buy  | Up   |    17.00 |      19.00 | $      3.23
701 | 2025-12-12 10:37:20 | Buy  | Up   |    18.00 |      19.00 | $      3.42
702 | 2025-12-12 10:37:20 | Buy  | Up   |    17.00 |      19.00 | $      3.23
703 | 2025-12-12 10:37:20 | Buy  | Up   |    17.00 |      19.00 | $      3.23
704 | 2025-12-12 10:37:20 | Buy  | Down |    83.00 |      20.00 | $     16.60
705 | 2025-12-12 10:37:20 | Buy  | Up   |    17.00 |      19.00 | $      3.23
706 | 2025-12-12 10:37:20 | Buy  | Up   |    17.00 |      19.00 | $      3.23
707 | 2025-12-12 10:37:22 | Buy  | Up   |    18.00 |      19.00 | $      3.42
708 | 2025-12-12 10:38:00 | Buy  | Up   |    15.00 |       5.00 | $      0.75
709 | 2025-12-12 10:38:02 | Buy  | Down |    85.00 |      19.00 | $     16.15
710 | 2025-12-12 10:38:02 | Buy  | Down |    85.00 |      19.00 | $     16.15
711 | 2025-12-12 10:38:02 | Buy  | Up   |    14.00 |      16.96 | $      2.37
712 | 2025-12-12 10:38:02 | Buy  | Up   |    14.00 |       7.00 | $      0.98
713 | 2025-12-12 10:38:02 | Buy  | Down |    83.00 |      19.00 | $     15.77
714 | 2025-12-12 10:38:02 | Buy  | Down |    83.00 |       5.88 | $      4.88
715 | 2025-12-12 10:38:02 | Buy  | Up   |    15.00 |      19.00 | $      2.85
716 | 2025-12-12 10:38:02 | Buy  | Up   |    14.00 |       5.70 | $      0.80
717 | 2025-12-12 10:38:02 | Buy  | Up   |    14.00 |      19.00 | $      2.66
718 | 2025-12-12 10:38:02 | Buy  | Down |    83.00 |      17.19 | $     14.27
719 | 2025-12-12 10:38:02 | Buy  | Up   |    14.00 |       6.30 | $      0.88
720 | 2025-12-12 10:38:04 | Buy  | Down |    84.00 |      19.00 | $     15.96
721 | 2025-12-12 10:38:04 | Buy  | Down |    84.00 |      19.00 | $     15.96
722 | 2025-12-12 10:38:04 | Buy  | Down |    84.00 |      19.00 | $     15.96
723 | 2025-12-12 10:38:04 | Buy  | Up   |    14.00 |      19.00 | $      2.66
724 | 2025-12-12 10:38:04 | Buy  | Up   |    15.00 |      19.00 | $      2.85
725 | 2025-12-12 10:38:04 | Buy  | Up   |    14.00 |      19.00 | $      2.66
726 | 2025-12-12 10:38:04 | Buy  | Up   |    14.00 |      19.00 | $      2.66
727 | 2025-12-12 10:38:04 | Buy  | Down |    83.00 |       5.88 | $      4.88
728 | 2025-12-12 10:38:12 | Buy  | Up   |    16.00 |      10.36 | $      1.66
729 | 2025-12-12 10:38:12 | Buy  | Down |    80.00 |      16.70 | $     13.36
730 | 2025-12-12 10:38:12 | Buy  | Up   |    17.00 |       7.00 | $      1.19
731 | 2025-12-12 10:38:14 | Buy  | Down |    80.00 |      19.00 | $     15.20
732 | 2025-12-12 10:38:14 | Buy  | Down |    80.00 |       2.30 | $      1.84
733 | 2025-12-12 10:38:14 | Buy  | Down |    80.00 |       8.70 | $      6.96
734 | 2025-12-12 10:38:18 | Buy  | Down |    82.00 |      19.00 | $     15.58
735 | 2025-12-12 10:38:18 | Buy  | Down |    82.00 |       2.82 | $      2.31
736 | 2025-12-12 10:38:18 | Buy  | Down |    82.00 |      19.00 | $     15.58
737 | 2025-12-12 10:38:20 | Buy  | Down |    81.00 |      15.00 | $     12.15
738 | 2025-12-12 10:38:22 | Buy  | Up   |    17.00 |      10.00 | $      1.70
739 | 2025-12-12 10:38:22 | Buy  | Up   |    17.00 |      15.00 | $      2.55
740 | 2025-12-12 10:38:22 | Buy  | Up   |    17.00 |      19.00 | $      3.23
741 | 2025-12-12 10:38:24 | Buy  | Up   |    20.00 |      19.00 | $      3.80
742 | 2025-12-12 10:38:24 | Buy  | Up   |    20.00 |      19.00 | $      3.80
743 | 2025-12-12 10:38:24 | Buy  | Up   |    19.00 |      19.00 | $      3.61
744 | 2025-12-12 10:38:24 | Buy  | Up   |    20.00 |      19.00 | $      3.80
745 | 2025-12-12 10:38:26 | Buy  | Down |    74.00 |       9.00 | $      6.66
746 | 2025-12-12 10:38:26 | Buy  | Down |    75.00 |      19.00 | $     14.25
747 | 2025-12-12 10:38:26 | Buy  | Down |    74.00 |       5.19 | $      3.84
748 | 2025-12-12 10:38:26 | Buy  | Down |    75.00 |      19.00 | $     14.25
749 | 2025-12-12 10:38:28 | Buy  | Down |    68.00 |      19.00 | $     12.92
750 | 2025-12-12 10:38:30 | Buy  | Up   |    33.00 |       5.00 | $      1.65
751 | 2025-12-12 10:38:30 | Buy  | Down |    72.00 |      19.00 | $     13.68
752 | 2025-12-12 10:38:30 | Buy  | Up   |    32.00 |      19.00 | $      6.08
753 | 2025-12-12 10:38:30 | Buy  | Down |    68.00 |      19.00 | $     12.92
754 | 2025-12-12 10:38:30 | Buy  | Up   |    31.00 |      10.00 | $      3.10
755 | 2025-12-12 10:38:30 | Buy  | Down |    68.00 |      19.00 | $     12.92
756 | 2025-12-12 10:38:30 | Buy  | Down |    68.00 |      14.00 | $      9.52
757 | 2025-12-12 10:38:30 | Buy  | Up   |    28.00 |       2.10 | $      0.59
758 | 2025-12-12 10:38:30 | Buy  | Up   |    32.00 |      19.00 | $      6.08
759 | 2025-12-12 10:38:30 | Buy  | Down |    67.00 |      19.00 | $     12.73
760 | 2025-12-12 10:38:30 | Buy  | Up   |    33.00 |      19.00 | $      6.27
761 | 2025-12-12 10:38:30 | Buy  | Up   |    33.00 |      19.00 | $      6.27
762 | 2025-12-12 10:38:30 | Buy  | Down |    68.00 |      19.00 | $     12.92
763 | 2025-12-12 10:38:30 | Buy  | Down |    68.00 |      19.00 | $     12.92
764 | 2025-12-12 10:38:30 | Buy  | Up   |    33.00 |       6.00 | $      1.98
765 | 2025-12-12 10:38:30 | Buy  | Up   |    33.00 |      19.00 | $      6.27
766 | 2025-12-12 10:38:30 | Buy  | Down |    68.00 |       5.00 | $      3.40
767 | 2025-12-12 10:38:32 | Buy  | Up   |    33.00 |      19.00 | $      6.27
768 | 2025-12-12 10:38:32 | Buy  | Up   |    33.00 |      19.00 | $      6.27
769 | 2025-12-12 10:38:32 | Buy  | Up   |    32.00 |      11.99 | $      3.84
770 | 2025-12-12 10:38:32 | Buy  | Down |    69.00 |       5.00 | $      3.45
771 | 2025-12-12 10:38:32 | Buy  | Down |    68.00 |      19.00 | $     12.92
772 | 2025-12-12 10:38:34 | Buy  | Down |    72.00 |       5.00 | $      3.60
773 | 2025-12-12 10:38:34 | Buy  | Down |    74.00 |       5.00 | $      3.70
774 | 2025-12-12 10:38:34 | Buy  | Down |    72.00 |       1.00 | $      0.72
775 | 2025-12-12 10:38:34 | Buy  | Down |    72.00 |       6.00 | $      4.32
776 | 2025-12-12 10:38:38 | Buy  | Down |    75.00 |      19.00 | $     14.25
777 | 2025-12-12 10:38:40 | Buy  | Down |    76.00 |       5.00 | $      3.80
778 | 2025-12-12 10:38:40 | Buy  | Up   |    22.00 |      10.94 | $      2.41
779 | 2025-12-12 10:38:42 | Buy  | Up   |    20.00 |      19.00 | $      3.80
780 | 2025-12-12 10:38:42 | Buy  | Up   |    21.00 |      19.00 | $      3.99
781 | 2025-12-12 10:38:42 | Buy  | Up   |    20.00 |       5.00 | $      1.00
782 | 2025-12-12 10:38:42 | Buy  | Up   |    21.00 |      19.00 | $      3.99
783 | 2025-12-12 10:38:42 | Buy  | Up   |    20.00 |      19.00 | $      3.80
784 | 2025-12-12 10:38:42 | Buy  | Up   |    20.00 |      19.00 | $      3.80
785 | 2025-12-12 10:38:44 | Buy  | Down |    78.00 |       5.33 | $      4.16
786 | 2025-12-12 10:38:46 | Buy  | Down |    76.00 |       8.33 | $      6.33
787 | 2025-12-12 10:38:50 | Buy  | Down |    79.00 |       5.33 | $      4.21
788 | 2025-12-12 10:38:50 | Buy  | Down |    79.00 |      10.00 | $      7.90
789 | 2025-12-12 10:38:50 | Buy  | Down |    79.00 |       6.34 | $      5.01
790 | 2025-12-12 10:38:50 | Buy  | Down |    79.00 |      13.66 | $     10.79
791 | 2025-12-12 10:38:52 | Buy  | Up   |    17.00 |      15.00 | $      2.55
792 | 2025-12-12 10:38:56 | Buy  | Down |    80.00 |      16.15 | $     12.92
793 | 2025-12-12 10:38:56 | Buy  | Down |    80.00 |      19.00 | $     15.20
794 | 2025-12-12 10:38:56 | Buy  | Down |    80.00 |      19.00 | $     15.20
795 | 2025-12-12 10:38:58 | Buy  | Up   |    18.00 |      14.26 | $      2.57
796 | 2025-12-12 10:38:58 | Buy  | Down |    80.00 |       2.85 | $      2.28
797 | 2025-12-12 10:39:00 | Buy  | Down |    79.00 |       7.24 | $      5.72
798 | 2025-12-12 10:39:02 | Buy  | Up   |    19.00 |      19.00 | $      3.61
799 | 2025-12-12 10:39:02 | Buy  | Up   |    19.00 |      19.00 | $      3.61
800 | 2025-12-12 10:39:04 | Buy  | Down |    79.00 |      14.76 | $     11.66
801 | 2025-12-12 10:39:06 | Buy  | Up   |    17.00 |      15.00 | $      2.55
802 | 2025-12-12 10:39:08 | Buy  | Up   |    17.00 |       4.00 | $      0.68
803 | 2025-12-12 10:39:08 | Buy  | Up   |    17.00 |       5.00 | $      0.85
804 | 2025-12-12 10:39:08 | Buy  | Up   |    17.00 |       6.00 | $      1.02
805 | 2025-12-12 10:39:16 | Buy  | Down |    81.00 |      18.00 | $     14.58
806 | 2025-12-12 10:39:16 | Buy  | Down |    81.00 |      18.00 | $     14.58
807 | 2025-12-12 10:39:18 | Buy  | Up   |    16.00 |      18.00 | $      2.88
808 | 2025-12-12 10:39:18 | Buy  | Up   |    17.00 |      18.00 | $      3.06
809 | 2025-12-12 10:39:28 | Buy  | Down |    84.00 |      18.00 | $     15.12
810 | 2025-12-12 10:39:28 | Buy  | Down |    83.00 |       5.77 | $      4.79
811 | 2025-12-12 10:39:28 | Buy  | Down |    84.00 |      12.50 | $     10.50
812 | 2025-12-12 10:39:28 | Buy  | Down |    84.00 |       7.24 | $      6.08
813 | 2025-12-12 10:39:30 | Buy  | Down |    83.00 |      18.00 | $     14.94
814 | 2025-12-12 10:39:30 | Buy  | Down |    82.00 |      13.00 | $     10.66
815 | 2025-12-12 10:39:30 | Buy  | Down |    83.00 |      18.00 | $     14.94
816 | 2025-12-12 10:39:30 | Buy  | Down |    83.00 |      12.23 | $     10.15
817 | 2025-12-12 10:39:30 | Buy  | Down |    83.00 |      18.00 | $     14.94
818 | 2025-12-12 10:39:30 | Buy  | Up   |    15.00 |      18.00 | $      2.70
819 | 2025-12-12 10:39:30 | Buy  | Down |    82.00 |       5.00 | $      4.10
820 | 2025-12-12 10:39:30 | Buy  | Down |    83.00 |      18.00 | $     14.94
821 | 2025-12-12 10:39:36 | Buy  | Up   |    14.00 |      12.00 | $      1.68
822 | 2025-12-12 10:39:36 | Buy  | Up   |    14.00 |      18.00 | $      2.52
823 | 2025-12-12 10:39:36 | Buy  | Up   |    13.00 |      18.00 | $      2.34
824 | 2025-12-12 10:39:36 | Buy  | Up   |    14.00 |       6.00 | $      0.84
825 | 2025-12-12 10:39:44 | Buy  | Down |    83.00 |      10.00 | $      8.30
826 | 2025-12-12 10:39:44 | Buy  | Down |    82.00 |      18.00 | $     14.76
827 | 2025-12-12 10:39:44 | Buy  | Down |    82.00 |       4.02 | $      3.30
828 | 2025-12-12 10:39:46 | Buy  | Up   |    16.00 |       4.29 | $      0.69
829 | 2025-12-12 10:39:46 | Buy  | Up   |    16.00 |       6.09 | $      0.97
830 | 2025-12-12 10:39:46 | Buy  | Up   |    16.00 |      18.00 | $      2.88
831 | 2025-12-12 10:39:46 | Buy  | Up   |    16.00 |      11.90 | $      1.90
832 | 2025-12-12 10:39:54 | Buy  | Down |    73.00 |       5.00 | $      3.65
833 | 2025-12-12 10:39:54 | Buy  | Down |    75.00 |       4.33 | $      3.25
834 | 2025-12-12 10:39:54 | Buy  | Down |    73.00 |      10.00 | $      7.30
835 | 2025-12-12 10:39:54 | Buy  | Down |    73.00 |       3.00 | $      2.19
