MARKET: Bitcoin Up or Down - December 12, 9:15AM-9:30AM ET
RESOLUTION: NO
TRADES: 955
TIME RANGE: 2025-12-12 09:15:30 to 2025-12-12 09:29:14
PRICE RANGE: 1.00 - 95.00

--- Position at resolution ---
Remaining YES shares: 5393.64
Remaining NO shares:  5374.96
Final value: $ 5374.96
Total spent (net exposure): $ 5250.82
FINAL PNL: $ 124.14

--- Buy/Sell totals ---
YES buys:  5393.64 sh / $ 2605.44
YES sells: 0.00 sh / $ 0.00
NO buys:   5374.96 sh / $ 2645.37
NO sells:  0.00 sh / $ 0.00

--- Cumulative buys ---
YES cumulative: 5393.64 sh / $ 2605.44
NO cumulative:  5374.96 sh / $ 2645.37

--- Exposure peaks (trade index: earliest → latest) ---
YES dollar peak: $ 2605.44 at trade #953
NO dollar peak:  $ 2645.37 at trade #955
YES share peak:  5393.64 sh at trade #953
NO share peak:   5374.96 sh at trade #955

--- Final exposure ---
YES exposure: $ 2605.44 | 5393.64 sh
NO exposure:  $ 2645.37 | 5374.96 sh
NET exposure: $ 5250.82 | 10768.60 sh

--- Trades (Sorted by Timestamp) ---
Idx | Time                | Type | Side | Price(c) |   Shares   |    Cost($)
544 | 2025-12-12 09:22:46 | Buy  | Up   |    79.00 |       3.00 | $      2.37
545 | 2025-12-12 09:22:46 | Buy  | Up   |    79.00 |       6.00 | $      4.74
546 | 2025-12-12 09:22:50 | Buy  | Up   |    79.00 |      19.00 | $     15.01
547 | 2025-12-12 09:22:50 | Buy  | Up   |    76.00 |      12.50 | $      9.50
548 | 2025-12-12 09:22:50 | Buy  | Up   |    79.00 |      19.00 | $     15.01
549 | 2025-12-12 09:22:50 | Buy  | Up   |    78.00 |      19.00 | $     14.82
550 | 2025-12-12 09:22:50 | Buy  | Up   |    80.00 |      19.00 | $     15.20
551 | 2025-12-12 09:22:50 | Buy  | Up   |    77.00 |      14.61 | $     11.25
552 | 2025-12-12 09:22:50 | Buy  | Up   |    79.00 |       2.95 | $      2.33
553 | 2025-12-12 09:22:52 | Buy  | Up   |    78.00 |      19.00 | $     14.82
554 | 2025-12-12 09:22:52 | Buy  | Up   |    78.00 |      19.00 | $     14.82
555 | 2025-12-12 09:22:56 | Buy  | Down |    21.00 |      17.99 | $      3.78
556 | 2025-12-12 09:22:56 | Buy  | Down |    21.00 |      19.00 | $      3.99
557 | 2025-12-12 09:22:58 | Buy  | Down |    21.00 |       5.25 | $      1.10
558 | 2025-12-12 09:23:00 | Buy  | Up   |    77.00 |       4.35 | $      3.35
559 | 2025-12-12 09:23:00 | Buy  | Down |    21.00 |      13.74 | $      2.89
560 | 2025-12-12 09:23:06 | Buy  | Down |    21.00 |      19.00 | $      3.99
561 | 2025-12-12 09:23:06 | Buy  | Up   |    77.00 |       5.43 | $      4.18
562 | 2025-12-12 09:23:06 | Buy  | Down |    21.00 |      10.00 | $      2.10
563 | 2025-12-12 09:23:06 | Buy  | Down |    20.00 |       9.68 | $      1.94
564 | 2025-12-12 09:23:08 | Buy  | Down |    20.00 |       1.25 | $      0.25
565 | 2025-12-12 09:23:08 | Buy  | Down |    20.00 |       5.19 | $      1.04
566 | 2025-12-12 09:23:10 | Buy  | Up   |    77.00 |       3.91 | $      3.01
567 | 2025-12-12 09:23:10 | Buy  | Down |    20.00 |      19.00 | $      3.80
568 | 2025-12-12 09:23:12 | Buy  | Down |    20.00 |       8.81 | $      1.76
569 | 2025-12-12 09:23:22 | Buy  | Down |    25.00 |       8.40 | $      2.10
570 | 2025-12-12 09:23:22 | Buy  | Down |    25.00 |       5.00 | $      1.25
571 | 2025-12-12 09:23:26 | Buy  | Up   |    75.00 |       0.10 | $      0.08
572 | 2025-12-12 09:23:26 | Buy  | Up   |    74.00 |      12.46 | $      9.22
573 | 2025-12-12 09:23:26 | Buy  | Down |    24.00 |      19.00 | $      4.56
574 | 2025-12-12 09:23:26 | Buy  | Up   |    74.00 |       5.00 | $      3.70
575 | 2025-12-12 09:23:26 | Buy  | Up   |    75.00 |       0.10 | $      0.08
576 | 2025-12-12 09:23:28 | Buy  | Up   |    75.00 |      19.00 | $     14.25
577 | 2025-12-12 09:23:28 | Buy  | Up   |    75.00 |      18.80 | $     14.10
578 | 2025-12-12 09:23:28 | Buy  | Up   |    75.00 |       7.20 | $      5.40
579 | 2025-12-12 09:23:30 | Buy  | Up   |    75.00 |      19.00 | $     14.25
580 | 2025-12-12 09:23:30 | Buy  | Up   |    75.00 |      19.00 | $     14.25
581 | 2025-12-12 09:23:30 | Buy  | Up   |    75.00 |      19.00 | $     14.25
582 | 2025-12-12 09:23:30 | Buy  | Down |    23.00 |      15.71 | $      3.61
583 | 2025-12-12 09:23:30 | Buy  | Up   |    74.00 |      19.00 | $     14.06
584 | 2025-12-12 09:23:30 | Buy  | Down |    23.00 |      10.03 | $      2.31
585 | 2025-12-12 09:23:30 | Buy  | Down |    23.00 |      19.00 | $      4.37
586 | 2025-12-12 09:23:30 | Buy  | Up   |    75.00 |      19.00 | $     14.25
587 | 2025-12-12 09:23:30 | Buy  | Down |    23.00 |       6.29 | $      1.45
588 | 2025-12-12 09:23:32 | Buy  | Down |    23.00 |       3.29 | $      0.76
589 | 2025-12-12 09:23:32 | Buy  | Down |    23.00 |       8.97 | $      2.06
590 | 2025-12-12 09:23:34 | Buy  | Up   |    75.00 |       6.08 | $      4.56
591 | 2025-12-12 09:23:34 | Buy  | Up   |    75.00 |       4.12 | $      3.09
592 | 2025-12-12 09:23:36 | Buy  | Up   |    75.00 |       4.40 | $      3.30
593 | 2025-12-12 09:23:36 | Buy  | Down |    23.00 |       0.31 | $      0.07
594 | 2025-12-12 09:23:36 | Buy  | Up   |    75.00 |       4.40 | $      3.30
595 | 2025-12-12 09:23:36 | Buy  | Up   |    75.00 |       5.61 | $      4.21
596 | 2025-12-12 09:23:38 | Buy  | Up   |    75.00 |       1.61 | $      1.21
597 | 2025-12-12 09:23:38 | Buy  | Up   |    75.00 |       4.12 | $      3.09
598 | 2025-12-12 09:23:38 | Buy  | Up   |    75.00 |      13.39 | $     10.04
599 | 2025-12-12 09:23:46 | Buy  | Down |    26.00 |      19.00 | $      4.94
600 | 2025-12-12 09:23:46 | Buy  | Down |    26.00 |      19.00 | $      4.94
601 | 2025-12-12 09:23:46 | Buy  | Down |    26.00 |       5.16 | $      1.34
602 | 2025-12-12 09:23:46 | Buy  | Down |    26.00 |      19.00 | $      4.94
603 | 2025-12-12 09:23:48 | Buy  | Down |    27.00 |      19.00 | $      5.13
604 | 2025-12-12 09:23:48 | Buy  | Down |    27.00 |       5.55 | $      1.50
605 | 2025-12-12 09:23:50 | Buy  | Up   |    69.00 |      10.00 | $      6.90
606 | 2025-12-12 09:23:52 | Buy  | Up   |    69.00 |       4.59 | $      3.17
607 | 2025-12-12 09:23:54 | Buy  | Up   |    70.00 |      19.00 | $     13.30
608 | 2025-12-12 09:23:58 | Buy  | Down |    30.00 |       5.00 | $      1.50
609 | 2025-12-12 09:24:00 | Buy  | Up   |    68.00 |       3.44 | $      2.34
610 | 2025-12-12 09:24:00 | Buy  | Up   |    68.00 |       3.44 | $      2.34
611 | 2025-12-12 09:24:00 | Buy  | Up   |    68.00 |       1.88 | $      1.28
612 | 2025-12-12 09:24:00 | Buy  | Up   |    68.00 |       5.00 | $      3.40
613 | 2025-12-12 09:24:00 | Buy  | Up   |    68.00 |       3.44 | $      2.34
614 | 2025-12-12 09:24:02 | Buy  | Up   |    68.00 |       9.62 | $      6.54
615 | 2025-12-12 09:24:02 | Buy  | Up   |    68.00 |       1.80 | $      1.22
616 | 2025-12-12 09:24:02 | Buy  | Up   |    68.00 |       8.82 | $      6.00
617 | 2025-12-12 09:24:06 | Buy  | Up   |    68.00 |       8.62 | $      5.87
618 | 2025-12-12 09:24:06 | Buy  | Down |    30.00 |       1.00 | $      0.30
619 | 2025-12-12 09:24:28 | Buy  | Down |    30.00 |       5.00 | $      1.50
620 | 2025-12-12 09:24:30 | Buy  | Down |    31.00 |       0.22 | $      0.07
621 | 2025-12-12 09:24:30 | Buy  | Down |    31.00 |      17.78 | $      5.51
622 | 2025-12-12 09:24:30 | Buy  | Down |    31.00 |      15.21 | $      4.71
623 | 2025-12-12 09:24:30 | Buy  | Down |    31.00 |       0.87 | $      0.27
624 | 2025-12-12 09:24:32 | Buy  | Down |    31.00 |       9.49 | $      2.94
625 | 2025-12-12 09:24:34 | Buy  | Down |    31.00 |       3.50 | $      1.08
626 | 2025-12-12 09:24:34 | Buy  | Down |    31.00 |       1.64 | $      0.51
627 | 2025-12-12 09:24:34 | Buy  | Down |    31.00 |       5.00 | $      1.55
628 | 2025-12-12 09:24:40 | Buy  | Down |    30.00 |       3.65 | $      1.10
629 | 2025-12-12 09:24:42 | Buy  | Down |    32.00 |       2.43 | $      0.78
630 | 2025-12-12 09:24:44 | Buy  | Down |    35.00 |       5.62 | $      1.97
631 | 2025-12-12 09:24:44 | Buy  | Down |    35.00 |      18.00 | $      6.30
632 | 2025-12-12 09:24:44 | Buy  | Down |    35.00 |      18.00 | $      6.30
633 | 2025-12-12 09:24:44 | Buy  | Down |    35.00 |      18.00 | $      6.30
634 | 2025-12-12 09:24:46 | Buy  | Up   |    66.00 |       3.33 | $      2.20
635 | 2025-12-12 09:24:46 | Buy  | Up   |    66.00 |       1.00 | $      0.66
636 | 2025-12-12 09:24:48 | Buy  | Up   |    66.00 |       3.00 | $      1.98
637 | 2025-12-12 09:24:48 | Buy  | Up   |    66.00 |       5.00 | $      3.30
638 | 2025-12-12 09:24:48 | Buy  | Up   |    66.00 |       9.53 | $      6.29
639 | 2025-12-12 09:24:52 | Buy  | Down |    34.00 |      18.00 | $      6.12
640 | 2025-12-12 09:24:52 | Buy  | Down |    33.00 |       4.02 | $      1.33
641 | 2025-12-12 09:24:52 | Buy  | Up   |    65.00 |       4.66 | $      3.03
642 | 2025-12-12 09:24:54 | Buy  | Up   |    52.00 |      18.00 | $      9.36
643 | 2025-12-12 09:24:54 | Buy  | Down |    45.00 |      14.00 | $      6.30
644 | 2025-12-12 09:24:56 | Buy  | Up   |    52.00 |      18.00 | $      9.36
645 | 2025-12-12 09:24:56 | Buy  | Up   |    52.00 |       5.33 | $      2.77
646 | 2025-12-12 09:24:56 | Buy  | Up   |    52.00 |       0.10 | $      0.05
647 | 2025-12-12 09:24:56 | Buy  | Up   |    52.00 |       5.33 | $      2.77
648 | 2025-12-12 09:24:58 | Buy  | Up   |    52.00 |      18.00 | $      9.36
649 | 2025-12-12 09:24:58 | Buy  | Up   |    52.00 |      18.00 | $      9.36
650 | 2025-12-12 09:25:00 | Buy  | Up   |    47.00 |      18.00 | $      8.46
651 | 2025-12-12 09:25:00 | Buy  | Up   |    47.00 |      18.00 | $      8.46
652 | 2025-12-12 09:25:04 | Buy  | Up   |    36.00 |       5.27 | $      1.90
653 | 2025-12-12 09:25:04 | Buy  | Down |    61.00 |      18.00 | $     10.98
654 | 2025-12-12 09:25:04 | Buy  | Down |    61.00 |      18.00 | $     10.98
655 | 2025-12-12 09:25:04 | Buy  | Down |    61.00 |      18.00 | $     10.98
656 | 2025-12-12 09:25:04 | Buy  | Up   |    36.00 |       5.27 | $      1.90
657 | 2025-12-12 09:25:04 | Buy  | Down |    61.00 |      18.00 | $     10.98
658 | 2025-12-12 09:25:06 | Buy  | Up   |    35.00 |      18.00 | $      6.30
659 | 2025-12-12 09:25:06 | Buy  | Up   |    36.00 |      15.00 | $      5.40
660 | 2025-12-12 09:25:06 | Buy  | Up   |    35.00 |      18.00 | $      6.30
661 | 2025-12-12 09:25:06 | Buy  | Up   |    36.00 |      10.54 | $      3.79
662 | 2025-12-12 09:25:06 | Buy  | Down |    63.00 |      10.00 | $      6.30
663 | 2025-12-12 09:25:06 | Buy  | Up   |    34.00 |       5.00 | $      1.70
664 | 2025-12-12 09:25:06 | Buy  | Up   |    34.28 |      18.00 | $      6.17
665 | 2025-12-12 09:25:06 | Buy  | Up   |    34.00 |      18.00 | $      6.12
666 | 2025-12-12 09:25:06 | Buy  | Up   |    36.00 |       7.46 | $      2.69
667 | 2025-12-12 09:25:06 | Buy  | Down |    63.00 |       2.97 | $      1.87
668 | 2025-12-12 09:25:06 | Buy  | Up   |    35.00 |      18.00 | $      6.30
669 | 2025-12-12 09:25:06 | Buy  | Up   |    36.00 |       3.00 | $      1.08
670 | 2025-12-12 09:25:06 | Buy  | Up   |    34.00 |      13.00 | $      4.42
671 | 2025-12-12 09:25:08 | Buy  | Up   |    35.00 |       5.00 | $      1.75
672 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |      16.00 | $     10.08
673 | 2025-12-12 09:25:08 | Buy  | Up   |    35.00 |      11.77 | $      4.12
674 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |       2.00 | $      1.26
675 | 2025-12-12 09:25:08 | Buy  | Up   |    34.00 |       2.05 | $      0.70
676 | 2025-12-12 09:25:08 | Buy  | Up   |    35.00 |       0.23 | $      0.08
677 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |       5.02 | $      3.16
678 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |      18.00 | $     11.34
679 | 2025-12-12 09:25:08 | Buy  | Up   |    35.00 |       6.00 | $      2.10
680 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |      18.00 | $     11.34
681 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |       4.00 | $      2.52
682 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |       4.00 | $      2.52
683 | 2025-12-12 09:25:08 | Buy  | Down |    63.00 |      10.00 | $      6.30
684 | 2025-12-12 09:25:10 | Buy  | Up   |    34.00 |       3.64 | $      1.24
685 | 2025-12-12 09:25:12 | Buy  | Up   |    34.00 |       5.00 | $      1.70
686 | 2025-12-12 09:25:12 | Buy  | Down |    64.00 |      18.00 | $     11.52
687 | 2025-12-12 09:25:12 | Buy  | Down |    64.00 |      18.00 | $     11.52
688 | 2025-12-12 09:25:12 | Buy  | Down |    64.00 |      10.40 | $      6.66
689 | 2025-12-12 09:25:12 | Buy  | Up   |    34.00 |       5.23 | $      1.78
690 | 2025-12-12 09:25:12 | Buy  | Down |    64.00 |      18.00 | $     11.52
691 | 2025-12-12 09:25:14 | Buy  | Down |    63.00 |      18.00 | $     11.34
692 | 2025-12-12 09:25:14 | Buy  | Down |    63.00 |      18.00 | $     11.34
693 | 2025-12-12 09:25:14 | Buy  | Up   |    37.00 |       3.17 | $      1.17
694 | 2025-12-12 09:25:16 | Buy  | Down |    60.00 |      12.00 | $      7.20
695 | 2025-12-12 09:25:16 | Buy  | Up   |    36.00 |      17.00 | $      6.12
696 | 2025-12-12 09:25:16 | Buy  | Up   |    37.00 |      13.82 | $      5.11
697 | 2025-12-12 09:25:16 | Buy  | Up   |    35.00 |      17.00 | $      5.95
698 | 2025-12-12 09:25:16 | Buy  | Up   |    37.00 |      17.00 | $      6.29
699 | 2025-12-12 09:25:16 | Buy  | Down |    60.00 |       1.00 | $      0.60
700 | 2025-12-12 09:25:16 | Buy  | Up   |    37.00 |      17.00 | $      6.29
701 | 2025-12-12 09:25:16 | Buy  | Down |    60.00 |       5.00 | $      3.00
702 | 2025-12-12 09:25:16 | Buy  | Up   |    34.00 |       5.26 | $      1.79
703 | 2025-12-12 09:25:16 | Buy  | Up   |    35.00 |      17.00 | $      5.95
704 | 2025-12-12 09:25:16 | Buy  | Up   |    37.00 |       5.00 | $      1.85
705 | 2025-12-12 09:25:18 | Buy  | Down |    63.00 |       2.00 | $      1.26
706 | 2025-12-12 09:25:18 | Buy  | Down |    61.00 |      17.00 | $     10.37
707 | 2025-12-12 09:25:18 | Buy  | Down |    62.00 |      17.00 | $     10.54
708 | 2025-12-12 09:25:18 | Buy  | Down |    63.00 |      15.00 | $      9.45
709 | 2025-12-12 09:25:18 | Buy  | Down |    63.00 |      17.00 | $     10.71
710 | 2025-12-12 09:25:18 | Buy  | Down |    62.00 |      17.00 | $     10.54
711 | 2025-12-12 09:25:18 | Buy  | Down |    60.00 |      17.00 | $     10.20
712 | 2025-12-12 09:25:20 | Buy  | Up   |    36.00 |      17.00 | $      6.12
713 | 2025-12-12 09:25:20 | Buy  | Up   |    35.00 |       5.18 | $      1.81
714 | 2025-12-12 09:25:20 | Buy  | Down |    63.00 |       5.19 | $      3.27
715 | 2025-12-12 09:25:22 | Buy  | Down |    64.00 |       2.87 | $      1.84
716 | 2025-12-12 09:25:22 | Buy  | Up   |    35.00 |      11.81 | $      4.13
717 | 2025-12-12 09:25:22 | Buy  | Up   |    35.00 |      17.00 | $      5.95
718 | 2025-12-12 09:25:22 | Buy  | Up   |    32.00 |       5.03 | $      1.61
719 | 2025-12-12 09:25:24 | Buy  | Down |    65.00 |      17.00 | $     11.05
720 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |       1.00 | $      0.32
721 | 2025-12-12 09:25:24 | Buy  | Down |    64.00 |      14.13 | $      9.04
722 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |       8.00 | $      2.56
723 | 2025-12-12 09:25:24 | Buy  | Up   |    33.00 |       8.00 | $      2.64
724 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |       5.10 | $      1.63
725 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |       5.03 | $      1.61
726 | 2025-12-12 09:25:24 | Buy  | Up   |    33.00 |       8.00 | $      2.64
727 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |       2.89 | $      0.92
728 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |      10.03 | $      3.21
729 | 2025-12-12 09:25:24 | Buy  | Up   |    33.00 |       1.00 | $      0.33
730 | 2025-12-12 09:25:24 | Buy  | Up   |    32.00 |      11.97 | $      3.83
731 | 2025-12-12 09:25:24 | Buy  | Up   |    33.00 |      17.00 | $      5.61
732 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |      17.00 | $     11.39
733 | 2025-12-12 09:25:30 | Buy  | Up   |    29.00 |      17.00 | $      4.93
734 | 2025-12-12 09:25:30 | Buy  | Up   |    30.00 |      17.00 | $      5.10
735 | 2025-12-12 09:25:30 | Buy  | Up   |    29.00 |      17.00 | $      4.93
736 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |       5.33 | $      3.57
737 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |      17.00 | $     11.39
738 | 2025-12-12 09:25:30 | Buy  | Down |    68.00 |      17.00 | $     11.56
739 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |      17.00 | $     11.39
740 | 2025-12-12 09:25:30 | Buy  | Up   |    29.00 |      17.00 | $      4.93
741 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |      17.00 | $     11.39
742 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |       4.29 | $      2.88
743 | 2025-12-12 09:25:30 | Buy  | Down |    67.00 |      17.00 | $     11.39
744 | 2025-12-12 09:25:32 | Buy  | Up   |    29.00 |      17.00 | $      4.93
745 | 2025-12-12 09:25:32 | Buy  | Up   |    29.00 |      17.00 | $      4.93
746 | 2025-12-12 09:25:34 | Buy  | Down |    69.00 |      17.00 | $     11.73
747 | 2025-12-12 09:25:34 | Buy  | Down |    69.00 |      17.00 | $     11.73
748 | 2025-12-12 09:25:34 | Buy  | Down |    69.00 |      17.00 | $     11.73
749 | 2025-12-12 09:25:36 | Buy  | Down |    67.00 |       1.00 | $      0.67
750 | 2025-12-12 09:25:36 | Buy  | Down |    67.00 |      10.61 | $      7.11
751 | 2025-12-12 09:25:36 | Buy  | Up   |    30.00 |       0.93 | $      0.28
752 | 2025-12-12 09:25:36 | Buy  | Down |    68.00 |      17.00 | $     11.56
753 | 2025-12-12 09:25:36 | Buy  | Up   |    30.00 |       7.14 | $      2.14
754 | 2025-12-12 09:25:36 | Buy  | Down |    68.00 |      17.00 | $     11.56
755 | 2025-12-12 09:25:36 | Buy  | Down |    68.00 |      17.00 | $     11.56
756 | 2025-12-12 09:25:38 | Buy  | Down |    64.00 |      17.00 | $     10.88
757 | 2025-12-12 09:25:38 | Buy  | Up   |    31.00 |      17.00 | $      5.27
758 | 2025-12-12 09:25:38 | Buy  | Down |    63.00 |      12.00 | $      7.56
759 | 2025-12-12 09:25:38 | Buy  | Up   |    31.00 |      11.00 | $      3.41
760 | 2025-12-12 09:25:38 | Buy  | Up   |    31.00 |      17.00 | $      5.27
761 | 2025-12-12 09:25:38 | Buy  | Up   |    35.00 |      17.00 | $      5.95
762 | 2025-12-12 09:25:38 | Buy  | Down |    64.00 |      17.00 | $     10.88
763 | 2025-12-12 09:25:38 | Buy  | Down |    63.00 |       5.00 | $      3.15
764 | 2025-12-12 09:25:38 | Buy  | Down |    65.00 |      17.00 | $     11.05
765 | 2025-12-12 09:25:38 | Buy  | Up   |    35.00 |      17.00 | $      5.95
766 | 2025-12-12 09:25:40 | Buy  | Down |    67.00 |      16.10 | $     10.79
767 | 2025-12-12 09:25:42 | Buy  | Down |    68.00 |      10.94 | $      7.44
768 | 2025-12-12 09:25:42 | Buy  | Down |    68.00 |       3.00 | $      2.04
769 | 2025-12-12 09:25:42 | Buy  | Down |    68.00 |       5.00 | $      3.40
770 | 2025-12-12 09:25:44 | Buy  | Up   |    31.00 |       0.64 | $      0.20
771 | 2025-12-12 09:25:46 | Buy  | Up   |    32.00 |       5.00 | $      1.60
772 | 2025-12-12 09:25:46 | Buy  | Up   |    33.00 |      17.00 | $      5.61
773 | 2025-12-12 09:25:46 | Buy  | Up   |    33.00 |      17.00 | $      5.61
774 | 2025-12-12 09:25:46 | Buy  | Up   |    31.00 |       0.05 | $      0.02
775 | 2025-12-12 09:25:48 | Buy  | Up   |    32.00 |      17.00 | $      5.44
776 | 2025-12-12 09:25:48 | Buy  | Up   |    33.00 |      17.00 | $      5.61
777 | 2025-12-12 09:25:50 | Buy  | Down |    66.00 |       2.63 | $      1.74
778 | 2025-12-12 09:25:50 | Buy  | Down |    66.00 |       5.88 | $      3.88
779 | 2025-12-12 09:25:52 | Buy  | Down |    65.00 |      17.00 | $     11.05
780 | 2025-12-12 09:25:52 | Buy  | Down |    65.00 |      17.00 | $     11.05
781 | 2025-12-12 09:25:58 | Buy  | Up   |    33.00 |      11.11 | $      3.67
782 | 2025-12-12 09:25:58 | Buy  | Up   |    33.00 |      17.00 | $      5.61
783 | 2025-12-12 09:25:58 | Buy  | Up   |    33.00 |       5.88 | $      1.94
784 | 2025-12-12 09:26:00 | Buy  | Up   |    33.00 |      17.00 | $      5.61
785 | 2025-12-12 09:26:00 | Buy  | Up   |    33.00 |      12.14 | $      4.00
786 | 2025-12-12 09:26:04 | Buy  | Up   |    21.00 |       5.00 | $      1.05
787 | 2025-12-12 09:26:04 | Buy  | Down |    74.00 |       9.23 | $      6.83
788 | 2025-12-12 09:26:04 | Buy  | Up   |    22.00 |      10.92 | $      2.40
789 | 2025-12-12 09:26:04 | Buy  | Up   |    21.00 |      16.00 | $      3.36
790 | 2025-12-12 09:26:04 | Buy  | Up   |    21.00 |       7.43 | $      1.56
791 | 2025-12-12 09:26:04 | Buy  | Up   |    22.00 |       6.08 | $      1.34
792 | 2025-12-12 09:26:04 | Buy  | Up   |    22.00 |      17.00 | $      3.74
793 | 2025-12-12 09:26:04 | Buy  | Up   |    21.00 |      11.00 | $      2.31
794 | 2025-12-12 09:26:04 | Buy  | Down |    73.34 |      17.00 | $     12.47
795 | 2025-12-12 09:26:06 | Buy  | Up   |    18.00 |       5.09 | $      0.92
796 | 2025-12-12 09:26:06 | Buy  | Up   |    18.00 |       5.09 | $      0.92
797 | 2025-12-12 09:26:06 | Buy  | Up   |    18.00 |       5.82 | $      1.05
798 | 2025-12-12 09:26:08 | Buy  | Up   |    16.00 |      16.00 | $      2.56
799 | 2025-12-12 09:26:08 | Buy  | Up   |    18.06 |      16.00 | $      2.89
800 | 2025-12-12 09:26:08 | Buy  | Down |    83.00 |       5.88 | $      4.88
801 | 2025-12-12 09:26:10 | Buy  | Down |    82.00 |      11.44 | $      9.38
802 | 2025-12-12 09:26:10 | Buy  | Down |    82.00 |      16.00 | $     13.12
803 | 2025-12-12 09:26:10 | Buy  | Down |    82.00 |      16.00 | $     13.12
804 | 2025-12-12 09:26:12 | Buy  | Up   |    16.00 |       2.14 | $      0.34
805 | 2025-12-12 09:26:12 | Buy  | Up   |    17.00 |       0.90 | $      0.15
806 | 2025-12-12 09:26:12 | Buy  | Down |    82.00 |      16.00 | $     13.12
807 | 2025-12-12 09:26:12 | Buy  | Down |    82.00 |      10.00 | $      8.20
808 | 2025-12-12 09:26:12 | Buy  | Up   |    17.00 |       0.10 | $      0.02
809 | 2025-12-12 09:26:12 | Buy  | Down |    83.00 |      16.00 | $     13.28
810 | 2025-12-12 09:26:12 | Buy  | Up   |    17.00 |      15.00 | $      2.55
811 | 2025-12-12 09:26:12 | Buy  | Up   |    16.00 |       5.10 | $      0.82
812 | 2025-12-12 09:26:12 | Buy  | Down |    82.00 |      10.00 | $      8.20
813 | 2025-12-12 09:26:14 | Buy  | Up   |    16.00 |       7.21 | $      1.15
814 | 2025-12-12 09:26:14 | Buy  | Up   |    16.00 |       6.64 | $      1.06
815 | 2025-12-12 09:26:16 | Buy  | Down |    82.00 |       6.00 | $      4.92
816 | 2025-12-12 09:26:16 | Buy  | Down |    82.00 |      16.00 | $     13.12
817 | 2025-12-12 09:26:16 | Buy  | Down |    82.00 |      16.00 | $     13.12
818 | 2025-12-12 09:26:16 | Buy  | Down |    83.00 |      16.00 | $     13.28
819 | 2025-12-12 09:26:18 | Buy  | Up   |    11.00 |      16.00 | $      1.76
820 | 2025-12-12 09:26:18 | Buy  | Down |    85.00 |      16.00 | $     13.60
821 | 2025-12-12 09:26:18 | Buy  | Up   |    13.00 |      16.00 | $      2.08
822 | 2025-12-12 09:26:18 | Buy  | Down |    84.00 |       5.00 | $      4.20
823 | 2025-12-12 09:26:18 | Buy  | Down |    85.00 |      16.00 | $     13.60
824 | 2025-12-12 09:26:18 | Buy  | Up   |    14.00 |      16.00 | $      2.24
825 | 2025-12-12 09:26:18 | Buy  | Up   |    13.00 |      16.00 | $      2.08
826 | 2025-12-12 09:26:18 | Buy  | Up   |    14.00 |      16.00 | $      2.24
827 | 2025-12-12 09:26:18 | Buy  | Up   |    13.00 |      16.00 | $      2.08
828 | 2025-12-12 09:26:18 | Buy  | Down |    84.00 |       1.88 | $      1.58
829 | 2025-12-12 09:26:18 | Buy  | Down |    83.00 |      16.00 | $     13.28
830 | 2025-12-12 09:26:20 | Buy  | Down |    82.00 |      11.67 | $      9.57
831 | 2025-12-12 09:26:22 | Buy  | Up   |    16.00 |      16.00 | $      2.56
832 | 2025-12-12 09:26:22 | Buy  | Down |    82.00 |      16.00 | $     13.12
833 | 2025-12-12 09:26:22 | Buy  | Up   |    16.00 |      16.00 | $      2.56
834 | 2025-12-12 09:26:22 | Buy  | Down |    82.00 |       4.33 | $      3.55
835 | 2025-12-12 09:26:22 | Buy  | Up   |    15.00 |       1.18 | $      0.18
836 | 2025-12-12 09:26:22 | Buy  | Up   |    15.00 |       2.39 | $      0.36
837 | 2025-12-12 09:26:22 | Buy  | Up   |    15.00 |       5.88 | $      0.88
838 | 2025-12-12 09:26:22 | Buy  | Down |    82.00 |      16.00 | $     13.12
839 | 2025-12-12 09:26:22 | Buy  | Up   |    16.00 |      16.00 | $      2.56
840 | 2025-12-12 09:26:22 | Buy  | Down |    81.00 |       9.85 | $      7.97
841 | 2025-12-12 09:26:24 | Buy  | Down |    83.00 |      10.94 | $      9.08
842 | 2025-12-12 09:26:24 | Buy  | Down |    83.00 |       6.89 | $      5.72
843 | 2025-12-12 09:26:26 | Buy  | Down |    83.00 |       5.05 | $      4.19
